0 -1.9460658 0 -1.9460658 
0.0099999998 -1.9405408 0.0055241585 -1.9460649 
0.02 -1.9350202 0.011041522 -1.9460617 
0.029999999 -1.9294956 0.016563356 -1.946059 
0.039999999 -1.9239746 0.022083461 -1.946058 
0.050000001 -1.9184527 0.027600169 -1.9460529 
0.059999999 -1.9129214 0.033123434 -1.9460449 
0.07 -1.9073944 0.038645744 -1.9460402 
0.079999998 -1.9018679 0.044164598 -1.9460325 
0.090000004 -1.8963436 0.049682379 -1.946026 
0.1 -1.890815 0.055200934 -1.946016 
0.11 -1.8852795 0.060724199 -1.9460037 
0.12 -1.8797529 0.066239715 -1.9459926 
0.13 -1.8742205 0.071757257 -1.9459777 
0.14 -1.8686835 0.077278316 -1.9459617 
0.15000001 -1.8631546 0.082794547 -1.9459492 
0.16 -1.8576256 0.088312328 -1.9459379 
0.17 -1.8520918 0.093829036 -1.9459208 
0.18000001 -1.8465546 0.099344313 -1.945899 
0.19 -1.8410219 0.10485786 -1.9458797 
0.2 -1.8354847 0.11037636 -1.9458611 
0.20999999 -1.8299513 0.11588883 -1.9458401 
0.22 -1.8244141 0.12140208 -1.9458163 
0.23 -1.818875 0.12691838 -1.9457934 
0.23999999 -1.8133414 0.13242829 -1.9457697 
0.25 -1.8077981 0.13794029 -1.9457384 
0.25999999 -1.8022611 0.14345562 -1.9457167 
0.27000001 -1.7967234 0.14896357 -1.9456869 
0.28 -1.7911857 0.15447432 -1.9456601 
0.28999999 -1.7856479 0.15998077 -1.9456286 
0.30000001 -1.7801061 0.16549194 -1.945598 
0.31 -1.774565 0.17099917 -1.9455642 
0.31999999 -1.7690243 0.17650717 -1.9455314 
0.33000001 -1.7634866 0.18200922 -1.9454958 
0.34 -1.7579468 0.18751568 -1.9454625 
0.34999999 -1.7524061 0.19301498 -1.9454211 
0.36000001 -1.7468668 0.19851774 -1.9453845 
0.37 -1.7413235 0.20402122 -1.9453447 
0.38 -1.7357827 0.20952183 -1.9453046 
0.38999999 -1.7302419 0.21502048 -1.9452624 
0.40000001 -1.7247012 0.2205174 -1.9452186 
0.41 -1.7191585 0.22601515 -1.9451737 
0.41999999 -1.713614 0.23151255 -1.9451265 
0.43000001 -1.7080743 0.23700714 -1.9450815 
0.44 -1.7025299 0.24250007 -1.94503 
0.44999999 -1.6969907 0.24799097 -1.9449817 
0.46000001 -1.69145 0.25348192 -1.944932 
0.47 -1.6859051 0.25897437 -1.9448795 
0.47999999 -1.6803612 0.26446253 -1.9448237 
0.49000001 -1.6748179 0.26995093 -1.9447689 
0.5 -1.6692798 0.27543449 -1.9447143 
0.50999999 -1.6637387 0.28091586 -1.9446546 
0.51999998 -1.6581941 0.28639865 -1.9445927 
0.52999997 -1.652652 0.29187989 -1.9445319 
0.54000002 -1.647113 0.29736012 -1.944473 
0.55000001 -1.6415706 0.30283964 -1.9444102 
0.56 -1.6360278 0.30831385 -1.9443417 
0.56999999 -1.6304854 0.31379086 -1.9442763 
0.57999998 -1.6249418 0.3192662 -1.944208 
0.58999997 -1.6194035 0.32473713 -1.9441407 
